title,console,publisher,developer,total_sale,na_sale,pal_sale,japan_sale,other_sale,release_date
7 Sins    ,PC,Digital Jesters  ,Monte Cristo Multimedia  ,N/A,N/A,N/A,N/A,N/A,20th May 05  
7 Sins    ,PS2,Digital Jesters  ,Monte Cristo Multimedia  ,N/A,N/A,N/A,N/A,N/A,20th May 05  
757    ,PC,Unknown  ,Just Flight  ,N/A,N/A,N/A,N/A,N/A,N/A  
757 Jetliner    ,PC,Just Flight  ,Just Flight  ,N/A,N/A,N/A,N/A,N/A,18th Nov 11  
A Kingdom for Keflings    ,XBL,NinjaBee  ,NinjaBee  ,N/A,N/A,N/A,N/A,N/A,19th Nov 08  
A Ressha de Gyoukou    ,NES,Pony Canyon  ,ArtDink  ,N/A,N/A,N/A,N/A,N/A,21st Aug 91  
A Ressha de Ikou DS: Navigation Pack    ,DS,ArtDink  ,ArtDink  ,N/A,N/A,N/A,N/A,N/A,09th Dec 10  
A World of Keflings    ,XBL,NinjaBee  ,NinjaBee  ,N/A,N/A,N/A,N/A,N/A,22nd Dec 10  
A-10 Cuba!    ,OSX,Activision  ,Match Software  ,N/A,N/A,N/A,N/A,N/A,30th Nov 96  
A-10 Cuba!    ,PC,Activision  ,Match Software  ,N/A,N/A,N/A,N/A,N/A,30th Nov 96  
A-Ressha de Ikou Z: Mezase! Tairiku Oudan    ,PS,ArtDink  ,ArtDink  ,N/A,N/A,N/A,N/A,N/A,04th May 99  
A-Train    ,PC,Maxis  ,ArtDink  ,N/A,N/A,N/A,N/A,N/A,01st Jan 92  
A-Train 8    ,PC,Bluestone Interactive  ,Interactive Entertainment  ,N/A,N/A,N/A,N/A,N/A,03rd Apr 09  
A-Train 9    ,PC,Degica  ,ArtDink  ,N/A,N/A,N/A,N/A,N/A,23rd May 14  
A.III: A Ressha de Gyoukou 3    ,VC,ArtDink  ,ArtDink  ,N/A,N/A,N/A,N/A,N/A,20th Nov 07  
A.III: A Ressha de Gyoukou 3    ,PCE,ArtDink  ,ArtDink  ,N/A,N/A,N/A,N/A,N/A,11th Jun 93  
A.S.P. Air Strike Patrol    ,SNES,Seta Corporation  ,Seta Corporation  ,N/A,N/A,N/A,N/A,N/A,01st Jan 94  
A340 500/600    ,PC,Just Flight  ,Just Flight  ,N/A,N/A,N/A,N/A,N/A,01st Jan 06  
AC-130: Operation Devastation    ,PC,ValuSoft  ,ValuSoft  ,N/A,N/A,N/A,N/A,N/A,26th Jan 09  
Ace Combat 5: The Unsung War    ,PS2,Namco  ,Project ACES  ,N/A,N/A,N/A,N/A,N/A,25th Oct 04  
Ace Combat: Joint Assault    ,PSN,Namco Bandai  ,Project ACES  ,N/A,N/A,N/A,N/A,N/A,07th Sep 10  
Ace of Aces    ,7800,Atari  ,Artech Studios  ,N/A,N/A,N/A,N/A,N/A,01st Jan 88  
Ace of Aces    ,MS,Sega  ,Sega  ,N/A,N/A,N/A,N/A,N/A,01st Jan 91  
Aces of the Air    ,PS,Agetec  ,A1 Games  ,N/A,N/A,N/A,N/A,N/A,26th Sep 02  
Aces of the Deep    ,PC,Sierra Entertainment  ,"Dynamix, Inc.  ",N/A,N/A,N/A,N/A,N/A,01st Jan 94  
Aces of the Pacific    ,PC,Sierra Entertainment  ,"Dynamix, Inc.  ",N/A,N/A,N/A,N/A,N/A,01st Jan 92  
Aces of War    ,PS2,505 Games  ,Marionette  ,N/A,N/A,N/A,N/A,N/A,23rd Mar 07  
Aces Over Europe    ,PC,Sierra Entertainment  ,Dynamix  ,N/A,N/A,N/A,N/A,N/A,01st Jan 93  
Aerial Strike: Low Altitude - High Stakes    ,PC,DreamCatcher Interactive  ,Yager Development  ,N/A,N/A,N/A,N/A,N/A,01st Feb 05  
Aero Dancing F: Todoroki Tsubasa no Hatsu Hikou    ,DC,CRI  ,CRI  ,N/A,N/A,N/A,N/A,N/A,16th Nov 00  
Aero Dancing i: Jikai Sakuma de Machite Masen    ,DC,CSK Research Institute  ,CRI  ,N/A,N/A,N/A,N/A,N/A,23rd Aug 01  
Aero Dancing: Torodoki Taichou no Himitsu Disc    ,DC,CRI  ,CRI  ,N/A,N/A,N/A,N/A,N/A,20th Jan 00  
Aero Porter    ,3DS,Level 5  ,VIVARIUM Inc.  ,N/A,N/A,N/A,N/A,N/A,29th Nov 12  
AeroWings    ,DC,Crave Entertainment  ,CRI  ,N/A,N/A,N/A,N/A,N/A,31st Aug 99  
AeroWings 2: Airstrike    ,DC,Crave Entertainment  ,CRI  ,N/A,N/A,N/A,N/A,N/A,09th Aug 00  
After Burner    ,MS,Sega  ,Sega  ,N/A,N/A,N/A,N/A,N/A,01st Jan 88  
After Burner Climax    ,XBL,Sega  ,Sega-AM2  ,N/A,N/A,N/A,N/A,N/A,21st Apr 10  
After Burner Climax    ,PSN,Sega  ,Sega-AM2  ,N/A,N/A,N/A,N/A,N/A,22nd Apr 10  
After Burner III    ,SCD,Sega  ,Sega  ,N/A,N/A,N/A,N/A,N/A,10th May 93  
After Burner: Black Falcon    ,PSN,Sega  ,Planet Moon Studios  ,N/A,N/A,N/A,N/A,N/A,11th Mar 10  
Afterlife    ,PC,LucasArts  ,LucasArts  ,N/A,N/A,N/A,N/A,N/A,01st Jan 96  
Agile Warrior F-111X    ,PC,Virgin Interactive  ,Black Ops Entertainment  ,N/A,N/A,N/A,N/A,N/A,30th Nov 96  
AH-3 Thunderstrike    ,SCD,JVC  ,Core Design Ltd.  ,N/A,N/A,N/A,N/A,N/A,01st Jan 93  
AH-64D Longbow    ,PC,Electronic Arts  ,Jane's Combat  ,N/A,N/A,N/A,N/A,N/A,31st May 96  
AHx-1    ,PC,GT Interactive  ,Pixel Multimedia  ,N/A,N/A,N/A,N/A,N/A,31st Oct 97  
Air Assault Task Force    ,PC,Unknown  ,ProSim  ,N/A,N/A,N/A,N/A,N/A,N/A  
Air Battles: Sky Defender    ,PC,U.S. Army  ,Wild Hare Entertainment  ,N/A,N/A,N/A,N/A,N/A,15th Mar 07  
Air Combat Pack: Air Aces Pacific / Dogfighter    ,PC,Unknown  ,Various  ,N/A,N/A,N/A,N/A,N/A,22nd Jul 11  
Air Conflicts: Pacific Carriers    ,X360,bitComposer Games  ,Games Farm  ,N/A,N/A,N/A,N/A,N/A,07th Dec 12  
Air Conflicts: Pacific Carriers    ,PS3,Maximum Games  ,Games Farm  ,N/A,N/A,N/A,N/A,N/A,06th Aug 13  
Air Conflicts: Pacific Carriers    ,PS4,Kalypso  ,Games Farm  ,N/A,N/A,N/A,N/A,N/A,03rd Nov 15  
Air Legends    ,XBL,Microsoft  ,Sharky NZ  ,N/A,N/A,N/A,N/A,N/A,03rd Jan 09  
Air Offensive: Art of Flying    ,PC,Summitsoft  ,Unknown  ,N/A,N/A,N/A,N/A,N/A,04th Mar 03  
Air Ranger 2 Plus: Rescue Helicopter    ,PS2,ASK  ,ASK  ,N/A,N/A,N/A,N/A,N/A,30th Oct 03  
Air Ranger 2: Rescue Helicopter    ,PS2,ASK  ,ASK  ,N/A,N/A,N/A,N/A,N/A,28th Mar 02  
Air Ranger: Rescue Helicopter    ,PS2,Midas Interactive Entertainment  ,ASK Corporation  ,N/A,N/A,N/A,N/A,N/A,22nd Nov 02  
Airfix Dogfighter    ,PC,EON Digital Entertainment  ,Paradox Interactive  ,N/A,N/A,N/A,N/A,N/A,14th Jan 00  
AirForce Delta    ,DC,Konami  ,KCE Studios  ,N/A,N/A,N/A,N/A,N/A,08th Sep 99  
AirForce Delta    ,GB,Konami  ,Climax Entertainment  ,N/A,N/A,N/A,N/A,N/A,21st Nov 00  
Airport Mania: First Flight    ,WW,Unknown  ,Reflexive Entertainment  ,N/A,N/A,N/A,N/A,N/A,29th Nov 10  
Airport Mania: First Flight    ,PC,High Horse Entertainment  ,Reflexive Entertainment  ,N/A,N/A,N/A,N/A,N/A,14th Apr 08  
Airport Mania: First Flight    ,DSiW,Unknown  ,Black Lantern Studios  ,N/A,N/A,N/A,N/A,N/A,25th Apr 11  
Airport Mania: Non-Stop Flights    ,DSiW,Unknown  ,Reflexive Entertainment  ,N/A,N/A,N/A,N/A,N/A,24th Jan 11  
Aishite Iruka: Aisarete Iruka    ,DSiW,Starfish  ,"Starfish-SD, Inc.  ",N/A,N/A,N/A,N/A,N/A,21st Jul 10  
Aitakute... Your Smiles in My Heart    ,PS,Konami  ,KCET  ,N/A,N/A,N/A,N/A,N/A,16th Mar 00  
Akogare Girls Collection: Mister Donut DS    ,DS,Creative Core  ,Open Sesame  ,N/A,N/A,N/A,N/A,N/A,09th Dec 10  
Akogare Girls Collection: Ohanaya-San Monogatari    ,DS,Columbia Music Entertainment  ,Columbia Music Entertainment  ,N/A,N/A,N/A,N/A,N/A,30th Jun 11  
Alien Crush Returns    ,WW,Hudson Entertainment  ,Hudson Entertainment  ,N/A,N/A,N/A,N/A,N/A,03rd Nov 08  
Allegiance    ,PC,Microsoft  ,Microsoft Game Studios  ,N/A,N/A,N/A,N/A,N/A,31st Mar 00  
Anan Kanshuu: Onna Dikara Kinkyuu Up! DS    ,DS,Namco Bandai  ,Suzak  ,N/A,N/A,N/A,N/A,N/A,26th Jul 07  
Angel Collection: Mezase! Gakuen no Fashion Leader    ,GBA,MTO  ,MTO  ,N/A,N/A,N/A,N/A,N/A,18th Apr 03  
Animal Boyfriend    ,And,Ambition  ,Ambition  ,N/A,N/A,N/A,N/A,N/A,16th Jul 14  
Animal Forest    ,iQue,Unknown  ,Nintendo EAD  ,N/A,N/A,N/A,N/A,N/A,N/A  
Animal Paradise Wild    ,DS,Zoo Games  ,Rekoo  ,N/A,N/A,N/A,N/A,N/A,06th Oct 09  
Animal Planet: Pet Vet    ,DS,Activision  ,Activision  ,N/A,N/A,N/A,N/A,N/A,15th Sep 09  
Anne's Doll Studio    ,DS,Gamebridge  ,Starfish  ,N/A,N/A,N/A,N/A,N/A,26th Jun 14  
"Anno 1503: Treasures, Monsters & Pirates    ",PC,Electronic Arts  ,Sunflower Studios  ,N/A,N/A,N/A,N/A,N/A,21st May 04  
Anno 1701: The Sunken Dragon Expansion    ,PC,Deep Silver  ,Related Designs  ,N/A,N/A,N/A,N/A,N/A,25th Oct 07  
Anoko Doko Noko    ,PSN,Success  ,Success  ,N/A,N/A,N/A,N/A,N/A,11th Aug 10  
Anoko Doko Noko    ,PS,Success  ,Success  ,N/A,N/A,N/A,N/A,N/A,06th Aug 98  
Anstoss    ,PC,Ascaron Entertainment  ,Ascon GmbH  ,N/A,N/A,N/A,N/A,N/A,01st Jan 93  
Anstoss 2 Gold    ,PC,Ascaron Entertainment  ,Ascaron Entertainment  ,N/A,N/A,N/A,N/A,N/A,01st Jan 98  
Anstoss 2005    ,PC,Ascaron Entertainment  ,Ascaron  ,N/A,N/A,N/A,N/A,N/A,28th Oct 04  
Anstoss 2007    ,PC,Trendverlag  ,Ascaron  ,N/A,N/A,N/A,N/A,N/A,10th Aug 06  
Anstoss 3    ,PC,Ascaron Entertainment  ,Ascaron  ,N/A,N/A,N/A,N/A,N/A,01st Jul 00  
Anstoss Action    ,PC,Ascaron Entertainment  ,Ascaron Entertainment  ,N/A,N/A,N/A,N/A,N/A,01st Jan 01  
Ant Nation    ,WW,Konami  ,Konami  ,N/A,N/A,N/A,N/A,N/A,13th Jul 09  
Apache    ,PC,Interactive Magic  ,Digital Integration  ,N/A,N/A,N/A,N/A,N/A,31st Jul 95  
Apache AH-64: Air Assault    ,PC,Activision  ,InterActive Vision Games  ,N/A,N/A,N/A,N/A,N/A,12th Feb 03  
Apache Longbow Assault    ,PC,Activision  ,InterActive Vision Games  ,N/A,N/A,N/A,N/A,N/A,05th Feb 04  
Apache: Air Assault    ,XBL,Activision  ,Gaijin Entertainment  ,N/A,N/A,N/A,N/A,N/A,29th Nov 11  
Apassionata: Die Galanacht der Pferde    ,PC,RTL  ,RTL Multimedia  ,N/A,N/A,N/A,N/A,N/A,02nd Nov 09  
Aqua World: Umibi Monogatari    ,SAT,Unknown  ,Mashita  ,N/A,N/A,N/A,N/A,N/A,12th Jul 96  
Aqua World: Umibi Monogatari    ,3DO,Mizuki  ,Mizuki  ,N/A,N/A,N/A,N/A,N/A,13th Oct 95  
AquaLife    ,GB,Tamsoft  ,Tamsoft  ,N/A,N/A,N/A,N/A,N/A,22nd Oct 99  
AquaNox    ,PC,Fishtank Interactive  ,Massive Development  ,N/A,N/A,N/A,N/A,N/A,19th Nov 01  
AquaNox 2: Revelation    ,PC,Encore  ,Massive Development  ,N/A,N/A,N/A,N/A,N/A,22nd Aug 03  
AquaSpace    ,WW,Nintendo  ,Paon Corporation  ,N/A,N/A,N/A,N/A,N/A,19th Jul 10  
Aquatopia    ,PSN,Sony Computer Entertainment  ,SCEE London Studio  ,N/A,N/A,N/A,N/A,N/A,20th Nov 07  
Aquatopia™    ,PSN,Sony Computer Entertainment  ,Unknown  ,N/A,N/A,N/A,N/A,N/A,20th Nov 07  
AquaZone    ,SAT,Open Book 9003  ,Open Book 9003  ,N/A,N/A,N/A,N/A,N/A,12th Jul 96  
AquaZone    ,PC,Pulse Entertainment  ,Open Book 9003  ,N/A,N/A,N/A,N/A,N/A,10th Jan 97  
AquaZone Option Disk Series 1: Angel Fish    ,SAT,Open Book 9003  ,Open Book 9003  ,N/A,N/A,N/A,N/A,N/A,06th Dec 96  
AquaZone Option Disk Series 2: Black Molly    ,SAT,Open Book 9003  ,Open Book 9003  ,N/A,N/A,N/A,N/A,N/A,06th Dec 96  
AquaZone Option Disk Series 3: Blue Emperor    ,SAT,Open Book 9003  ,Open Book 9003  ,N/A,N/A,N/A,N/A,N/A,06th Dec 96  
AquaZone Option Disk Series 4: Clown Loach    ,SAT,Open Book 9003  ,Open Book 9003  ,N/A,N/A,N/A,N/A,N/A,06th Dec 96  
AquaZone Option Disk Series 5: False Rummy-Nose    ,SAT,Open Book 9003  ,Open Book 9003  ,N/A,N/A,N/A,N/A,N/A,06th Dec 96  
AquaZone: Life Simulator    ,X360,Frontier Groove  ,Frontier Groove  ,N/A,N/A,N/A,N/A,N/A,14th Sep 06  
Archimedean Dynasty    ,PC,Blue Byte  ,Massive Development  ,N/A,N/A,N/A,N/A,N/A,04th Apr 97  
Arcobaleno! Portable    ,PSP,Idea Factory  ,Idea Factory  ,N/A,N/A,N/A,N/A,N/A,28th Jan 10  
Ares Rising    ,PC,Unknown  ,Imagine Studios  ,N/A,N/A,N/A,N/A,N/A,31st Aug 98  
Armored Assault    ,PC,iEntertainment Network  ,iEntertainment Network  ,N/A,N/A,N/A,N/A,N/A,10th Dec 02  
ARMORED CORE 3 Portable    ,PSN,From Software  ,From Software  ,N/A,N/A,N/A,N/A,N/A,21st Oct 09  
Armored Core SL: Silent Line Portable    ,PSN,From Software  ,From Software  ,N/A,N/A,N/A,N/A,N/A,04th Feb 10  
Armored Core: Formula Front    ,PS2,Unknown  ,From Software  ,N/A,N/A,N/A,N/A,N/A,N/A  
Armored Core: Last Raven Portable    ,PSN,From Software  ,From Software  ,N/A,N/A,N/A,N/A,N/A,04th May 10  
Armored Fist    ,PC,NovaLogic  ,NovaLogic  ,N/A,N/A,N/A,N/A,N/A,01st Jan 95  
Armored Fist 3    ,PC,NovaLogic  ,NovaLogic  ,N/A,N/A,N/A,N/A,N/A,30th Sep 99  
Arrow of Laputa    ,DSiW,ArtePiazza  ,ArtePiazza  ,N/A,N/A,N/A,N/A,N/A,24th Nov 10  
Art Academy: First Semester    ,DSiW,Nintendo  ,Headstrong Games  ,N/A,N/A,N/A,N/A,N/A,14th Sep 09  
Art Academy: Second Semester    ,DSiW,Nintendo  ,Headstrong Games  ,N/A,N/A,N/A,N/A,N/A,28th Sep 09  
Art of Ink    ,DSiW,Sabarasa Entertainment  ,Sabarasa Inc  ,N/A,N/A,N/A,N/A,N/A,11th Apr 11  
Artemis Spaceship Bridge Simulator    ,And,"Incandescent Core, LLC  ","Incandescent Core, LLC  ",N/A,N/A,N/A,N/A,N/A,12th Dec 12  
Arvoch Confilct    ,PC,Unknown  ,StarWraith 3D Games  ,N/A,N/A,N/A,N/A,N/A,01st Jan 06  
Assault Rigs    ,SAT,Soft Bank  ,Psygnosis  ,N/A,N/A,N/A,N/A,N/A,11th Sep 97  
Atelier Deco la Dol: Lolita    ,DSiW,Starfish  ,Starfish SD  ,N/A,N/A,N/A,N/A,N/A,22nd Dec 10  
Atelier Deco la Doll    ,DSiW,Starfish  ,Starfish SD  ,N/A,N/A,N/A,N/A,N/A,16th Dec 09  
Atelier Deco la Doll: Gothic    ,DSiW,Starfish  ,Starfish SD  ,N/A,N/A,N/A,N/A,N/A,28th Apr 10  
Atelier Deco la Doll: Princess    ,DSiW,Starfish  ,Starfish SD  ,N/A,N/A,N/A,N/A,N/A,27th Apr 11  
Attack on Pearl Harbor    ,PC,CDV Software Entertainment  ,3D People  ,N/A,N/A,N/A,N/A,N/A,06th Aug 07  
Audio Environment: Airliner Edition    ,PC,Unknown  ,FLIGHT1  ,N/A,N/A,N/A,N/A,N/A,25th Nov 11  
Azito    ,PS,Astec 21  ,Astec 21  ,N/A,N/A,N/A,N/A,N/A,28th Feb 97  
Azito 2    ,PS,Banpresto  ,Astec 21  ,N/A,N/A,N/A,N/A,N/A,15th Oct 98  
Azito 3    ,PS,Banpresto  ,Astec 21  ,N/A,N/A,N/A,N/A,N/A,17th Feb 00  
Azito 3D    ,3DS,Hamster Corporation  ,Hamster Corporation  ,N/A,N/A,N/A,N/A,N/A,03rd Nov 11  
Azito x Tatsunoko Legends    ,XOne,Unknown  ,Unknown  ,N/A,N/A,N/A,N/A,N/A,N/A  
B-1 Nuclear Bomber    ,PC,Unknown  ,Microcomputer Games  ,N/A,N/A,N/A,N/A,N/A,01st Jan 81  
B-17 Flying Fortress    ,PC,Microprose  ,MicroProse  ,N/A,N/A,N/A,N/A,N/A,01st Jan 92  
B-17 Gunner: Air War Over Germany    ,PC,WizardWorks  ,Sunstorm Interactive  ,N/A,N/A,N/A,N/A,N/A,20th May 01  
Babysitting Mania    ,PC,iWin   ,Gogii Games  ,N/A,N/A,N/A,N/A,N/A,02nd Jan 08  
Bang! Gunship Elite    ,PC,Red Storm Entertainment  ,RayLand  ,N/A,N/A,N/A,N/A,N/A,19th Jul 00  
Barbie: Pet Rescue    ,PC,Mattel Interactive  ,Human Code  ,N/A,N/A,N/A,N/A,N/A,21st Feb 00  
Barbie: Pet Rescue    ,GB,Mattel Interactive  ,HotGen Studios  ,N/A,N/A,N/A,N/A,N/A,15th Aug 01  
Battle Athletess: Daiundoukai    ,SAT,Increment-P  ,Increment-P  ,N/A,N/A,N/A,N/A,N/A,13th Dec 96  
Battle Athletess: Daiundoukai Alternative    ,PS,IPC Software  ,IPC Software  ,N/A,N/A,N/A,N/A,N/A,15th Jan 98  
Battle Athletess: Daiundoukai GTO    ,PS,Increment-P  ,Exrays  ,N/A,N/A,N/A,N/A,N/A,14th Jan 99  
Battle Tank    ,NES,Absolute Entertainment  ,Absolute Entertainment  ,N/A,N/A,N/A,N/A,N/A,01st Sep 90  
Battle Tank Simulator Panzer Front    ,DC,ASCII Entertainment  ,Enterbrain  ,N/A,N/A,N/A,N/A,N/A,22nd Dec 99  
Battlecruiser Millennium    ,PC,3000AD  ,"3000AD, Inc.  ",N/A,N/A,N/A,N/A,N/A,18th Nov 01  
Battlecruiser Millennium: Gold Edition    ,PC,DreamCatcher Interactive  ,"3000AD, Inc.  ",N/A,N/A,N/A,N/A,N/A,04th Apr 03  
Battlehawks 1942    ,PC,Lucasfilm Games  ,Lucasfilm Games  ,N/A,N/A,N/A,N/A,N/A,01st Jan 88  
Battlemorph    ,AJ,Atari  ,Atari  ,N/A,N/A,N/A,N/A,N/A,01st Dec 95  
Battlesphere    ,AJ,Unknown  ,4Play  ,N/A,N/A,N/A,N/A,N/A,01st Jan 00  
BattleTech: A Game of Armored Combat    ,GEN,Extreme Entertainment Group  ,Malibu Games  ,N/A,N/A,N/A,N/A,N/A,01st Jan 94  
BattlezOne    ,XBL,Atari  ,Stainless Games  ,N/A,N/A,N/A,N/A,N/A,16th Apr 08  
Beach Party Craze    ,DSiW,Alawar Entertainment  ,"Alawar Entertainment, Inc.  ",N/A,N/A,N/A,N/A,N/A,16th Jun 11  
BeatMania (PAL)    ,PS,Konami  ,Konami  ,N/A,N/A,N/A,N/A,N/A,16th Jun 01  
BeatMania 3rdMix mini    ,PS,Konami  ,Konami  ,N/A,N/A,N/A,N/A,N/A,29th Oct 98  
BeatMania 6thMix + Core Remix    ,PS,Konami  ,Konami  ,N/A,N/A,N/A,N/A,N/A,31st Jan 02  
BeatMania Append 5thMix: Time to get down    ,PS,Konami  ,Konami  ,N/A,N/A,N/A,N/A,N/A,02nd Mar 00  
BeatMania Append ClubMix    ,PS,Konami  ,Konami  ,N/A,N/A,N/A,N/A,N/A,21st Dec 00  
BeatMania Append GottaMix2: Going Global    ,PS,Konami  ,Konami  ,N/A,N/A,N/A,N/A,N/A,07th Sep 00  
BeatMania Best Hits    ,PS,Konami  ,Konami  ,N/A,N/A,N/A,N/A,N/A,27th Jul 00  
BeatMania Da Da Da!!    ,PS2,Konami  ,Konami  ,N/A,N/A,N/A,N/A,N/A,29th Mar 01  
BeatMania Da Da Da!! The Best Da    ,PS2,Konami  ,Konami  ,N/A,N/A,N/A,N/A,N/A,16th May 02  
BeatMania featuring Dreams Come True    ,PS,Konami  ,Konami  ,N/A,N/A,N/A,N/A,N/A,27th Jul 00  
BeatMania for WonderSwan    ,WS,Konami  ,Konami  ,N/A,N/A,N/A,N/A,N/A,28th Apr 99  
BeatMania GB    ,GB,Konami  ,Konami  ,N/A,N/A,N/A,N/A,N/A,11th Mar 99  
BeatMania GB Gotcha Mix 2    ,GB,Konami  ,Konami  ,N/A,N/A,N/A,N/A,N/A,28th Sep 00  
BeatMania GB2 Gotcha Mix    ,GB,Konami  ,Konami  ,N/A,N/A,N/A,N/A,N/A,25th Nov 99  
BeatMania IIDX 10th Style    ,PS2,Konami  ,Konami  ,N/A,N/A,N/A,N/A,N/A,17th Nov 05  
BeatMania IIDX 12: Happy Sky    ,PS2,Konami  ,Konami  ,N/A,N/A,N/A,N/A,N/A,14th Dec 06  
BeatMania IIDX 15: DJ Troopers    ,PS2,Konami  ,Konami  ,N/A,N/A,N/A,N/A,N/A,18th Dec 08  
BeatMania IIDX 5th Style: New Songs Collection    ,PS2,Konami  ,Konami  ,N/A,N/A,N/A,N/A,N/A,30th Aug 01  
BeatMania IIDX 6th Style: New Songs Collection    ,PS2,Konami  ,Konami  ,N/A,N/A,N/A,N/A,N/A,18th Jul 02  
BeatMania IIDX 7th Style    ,PS2,Konami  ,Konami  ,N/A,N/A,N/A,N/A,N/A,05th Aug 04  
BeatMania IIDX 8th Style    ,PS2,Konami  ,Konami  ,N/A,N/A,N/A,N/A,N/A,18th Nov 04  
BeatMania IIDX 9th Style    ,PS2,Konami  ,Konami  ,N/A,N/A,N/A,N/A,N/A,24th Mar 05  
BeatMania: The Sound of Tokyo! -produced by KONISHI yasuharu-     ,PS,Konami  ,Konami  ,N/A,N/A,N/A,N/A,N/A,29th Mar 01  
Big Bass Fishing    ,PS,Take-Two Interactive  ,Coresoft Games  ,N/A,N/A,N/A,N/A,N/A,01st Jan 86  
Bird Week    ,NES,Toshiba EMI   ,Lenar  ,N/A,N/A,N/A,N/A,N/A,03rd Jun 86  
Bishoujo Wrestler Retsuden: Blizzard Yuki Rannyuu    ,SNES,KSS  ,KSS  ,N/A,N/A,N/A,N/A,N/A,29th Mar 96  
Black Dawn    ,SAT,Virgin Interactive  ,Point of View  ,N/A,N/A,N/A,N/A,N/A,25th Apr 97  
Blades of Thunder     ,GBA,Summitsoft  ,InterActive Vision Games  ,N/A,N/A,N/A,N/A,N/A,01st Feb 05  
Blades of Thunder II    ,DS,Summitsoft  ,CokeM Interactive  ,N/A,N/A,N/A,N/A,N/A,18th Apr 06  
Blue Lightning    ,Lynx,Atari  ,Epyx  ,N/A,N/A,N/A,N/A,N/A,01st Jan 89  
Blue Lightning    ,AJ,Atari  ,Epyx  ,N/A,N/A,N/A,N/A,N/A,01st Aug 95  
Boku mo Sekai o Sukuitai    ,WW,Poisoft  ,Poisoft  ,N/A,N/A,N/A,N/A,N/A,29th Jun 10  
Boku mo Sekai wo Sukuitai    ,WW,Unknown  ,Poisoft  ,N/A,N/A,N/A,N/A,N/A,N/A  
Boku no Choro-Q    ,PS,Takara  ,Takara  ,N/A,N/A,N/A,N/A,N/A,07th Mar 02  
Boku wa Koukuu Kanseikan    ,PS,Syscom  ,TechnoBrain  ,N/A,N/A,N/A,N/A,N/A,22nd Dec 99  
Boku wa Koukuu Kanseikan     ,GBA,Tamsoft  ,TechnoBrain  ,N/A,N/A,N/A,N/A,N/A,21st Mar 01  
Boku wa Koukuu Kanseikan 3: Challenge 2    ,PC,TechnoBrain  ,TechnoBrain  ,N/A,N/A,N/A,N/A,N/A,31st Jul 09  
Boku wa Koukuu Kanseikan 3: Hong Kong Kai Tek Airport    ,PC,TechnoBrain  ,TechnoBrain  ,N/A,N/A,N/A,N/A,N/A,27th Feb 09  
Boku wa Koukuu Kanseikan 3: Onikawa Blue Corridor - Fukkoku Fanservice-Han    ,PC,TechnoBrain  ,TechnoBrain  ,N/A,N/A,N/A,N/A,N/A,31st Jul 09  
Boku wa Koukuu Kanseikan 3: Sendai Airmanship    ,PC,TechnoBrain  ,TechnoBrain  ,N/A,N/A,N/A,N/A,N/A,26th Jun 09  
Boku wa Koukuu Kanseikan 3: Shin Chitose Snowing Day    ,PC,TechnoBrain  ,TechnoBrain  ,N/A,N/A,N/A,N/A,N/A,27th Nov 09  
Boku wa Koukuu Kanseikan 3: Tokyo Dream Gateway    ,PC,TechnoBrain  ,TechnoBrain  ,N/A,N/A,N/A,N/A,N/A,26th Aug 10  
Boku wa Koukuu Kanseikan : Airport Hero Narita    ,PSN,Sonic Powered  ,TechnoBrain  ,N/A,N/A,N/A,N/A,N/A,29th Jul 10  
Boku wa Koukuu Kanseikan: Airport Hero Haneda    ,PSP,Sonic Powered  ,TechnoBrain  ,N/A,N/A,N/A,N/A,N/A,07th Oct 10  
Boku wa Koukuu Kanseikan: Airport Hero Kankuu    ,PSP,Sonic Powered  ,TechnoBrain  ,N/A,N/A,N/A,N/A,N/A,09th Dec 10  
Boku wa Koukuu Kanseikan: Airport Hero NaHa    ,PSP,Sonic Powered  ,TechnoBrain  ,N/A,N/A,N/A,N/A,N/A,28th Sep 06  
Boku wa Koukuu Kanseikan: Airport Hero Naha    ,PSN,Sonic Powered  ,TechnoBrain  ,N/A,N/A,N/A,N/A,N/A,10th Aug 10  
Boku wa Koukuu Kanseikan: Airport Hero Narita    ,PSP,Sonic Powered  ,TechnoBrain  ,N/A,N/A,N/A,N/A,N/A,15th Jun 06  
Boku wa Koukuu Kanseikan: Airport Hero Shinchitose    ,PSN,Sonic Powered  ,TechnoBrain  ,N/A,N/A,N/A,N/A,N/A,02nd Sep 10  
Boku wa Koukuu Kanseikan: Airport Hero Shinchitose    ,PSP,Sonic Powered  ,TechnoBrain  ,N/A,N/A,N/A,N/A,N/A,22nd Feb 07  
Boku wa Plarail Untenshi    ,WW,Takara Tomy   ,Takara Tomy  ,N/A,N/A,N/A,N/A,N/A,05th Jan 10  
Bokujou Monogatari Harvest Moon for Girl    ,PSN,Marvelous Interactive  ,Victor Interactive Software  ,N/A,N/A,N/A,N/A,N/A,24th Dec 08  
Bokujou Monogatari: Harvest Moon for Girl    ,PS,Victor Interactive  ,Victor Interactive Software  ,N/A,N/A,N/A,N/A,N/A,07th Dec 00  
Bokujou Monogatari: Shiawase no Uta    ,GC,Marvelous Interactive  ,Marvelous Interactive  ,N/A,N/A,N/A,N/A,N/A,03rd Mar 05  
